starting_x,starting_y,dx,dy,ending_x,ending_y
317,119,203,236,516.2933038438567,105.38227378662303
604,607,296,875,331.3080789669457,220.7077865088101
365,721,194,815,212.80347703627422,99.12087815340776
36,714,887,427,142.35291410157254,304.02503693978326
49,386,745,355,613.7427871830768,101.07601414107063
798,175,828,56,1134.5815013023955,220.9735470185566
91,117,446,313,492.79960108975274,-31.716395918158934
865,689,367,123,594.1060978563405,786.658631499477
397,49,103,854,499.7205907941543,154.48440667870855
332,868,53,234,281.97721321104973,774.5371144622162
633,729,12,851,622.8593031778296,1042.2520384619356
700,815,219,779,496.6847937256926,945.7806260728969
831,353,24,3,836.7291446737453,355.9091253088523
795,127,54,764,829.6202541261634,807.1594337883945
221,771,804,833,265.49483224815924,87.02425443088278
65,181,195,671,206.06947114135588,-158.46726555251246
790,34,198,264,917.177209672229,243.14294781735697
307,775,523,892,111.71740399470966,48.87460777089905
877,199,174,698,937.462194801643,845.0772229663033
70,260,305,161,284.3077929958347,132.78188540347227
197,187,327,760,497.1769669276882,148.60277983389864
336,271,240,394,563.4441579480597,370.5842389822751
289,458,613,728,585.5769141441006,622.8852876974745
94,489,406,41,93.77940334154721,448.0805029890806
164,373,362,221,423.0091436476616,199.07421933074892
178,787,214,804,50.50251301539325,80.08852878977407
289,685,579,281,169.32297618087284,445.59001388915823
486,325,136,800,576.6394117463922,802.6052131393077
53,635,286,483,21.93303599318607,175.7009806626803
181,797,619,860,63.51926559032197,51.43618575030563
830,36,667,15,1213.3186406077589,46.27967632077591
738,638,376,573,415.64196131500796,772.5215888174292
613,284,793,235,481.1726499720639,499.62820542211756
698,472,476,884,346.75143642833757,398.935585620248
765,789,502,231,297.5068960150217,898.6523335099444
367,251,811,327,802.5372461628216,355.4930575410477
585,65,382,49,883.718714820669,83.89291459607249
640,237,417,431,683.4462172490411,626.7954361649985
704,427,592,798,293.96562505939437,494.690398003086
425,15,540,832,853.6134058083983,569.9007015298164
710,653,712,163,103.24595521182133,752.2302605063891
704,808,785,138,7.801213512983884,869.1406322682925
873,890,587,276,331.4310576655464,1030.8016059210258
138,862,284,78,-51.63863124614891,810.4624415838355
321,278,720,619,551.7749440269026,581.8763123853627
175,687,125,503,110.99014977640051,221.67924639361917
335,819,271,677,123.8572131722718,273.6809765825335
58,772,529,637,-26.22602826851927,176.12456675279748
48,457,627,262,408.4660808443218,211.6480106957482
312,618,216,7,177.79532399925515,613.4828041089512
417,640,110,747,319.49668655005286,153.2692047309482
372,502,21,645,362.29733954198537,158.3670984617027
845,625,385,24,629.3792865281231,646.67362389744
759,726,466,821,334.4550182921529,734.8258597780365
386,214,846,681,441.7704462600447,648.8060009343709
645,24,374,569,891.5024179931576,483.6731279254695
715,900,85,60,638.6453042434007,927.4637794738697
600,35,613,178,1011.0226526345785,127.01074986195496
613,489,399,305,297.99949528247316,599.5486548171382
209,769,406,590,51.34877004166826,238.96537389930336
316,335,616,304,734.9765775584145,333.67424034057353
92,251,333,847,348.22397762815774,-59.74221868395085
507,141,256,603,714.1679396652886,606.169655056961
48,272,643,333,582.7224141749165,44.17431600572033
229,60,688,332,854.9486134257236,12.651558999036792
165,61,388,694,532.5833303685454,29.973800297941
287,758,5,875,282.5942433932127,141.67036181073544
565,891,273,864,296.31216074110466,606.906504434474
701,544,540,309,251.98643065133814,718.1034417163662
155,478,167,646,185.37559076232404,-1.3987044277341074
847,840,162,652,718.455442150166,1140.7305167209727
618,500,715,494,263.7618699320244,457.99446390173597
741,328,607,238,575.9734309070745,560.3508192909859
86,523,552,34,29.358911296944118,489.41140308752017
365,54,477,68,801.3524030265886,45.28063241801068
577,809,198,720,381.869820652089,716.5080406121926
694,641,387,705,346.15420900097877,610.4775383067188
529,807,374,469,186.22705257994994,630.7645156066545
519,86,522,6,927.2738571738931,87.15720390360092
548,786,732,174,-44.14952244440976,792.3205250930923
480,217,875,524,307.3445879404897,616.4175942799793
804,673,484,561,388.47527486734884,852.9592370625255
79,736,808,878,223.25659376999948,6.283798307580663
114,586,24,662,105.7070736100261,20.945401987776272
281,49,689,894,853.5834385025364,485.6049825791718
215,420,363,622,470.4028833540222,236.5795091133751
325,63,145,456,467.9133635184183,57.45980197095027
213,155,392,553,582.9190637199168,156.1596492511324
555,565,259,888,325.55969255497945,137.22606272312913
243,362,117,884,313.9052710207047,-23.37379690717807
885,686,568,884,413.69194338253845,920.4153172631209
668,276,120,35,729.7503657960935,304.61512577643606
550,514,170,138,400.53031217321944,567.8199869399542
274,325,673,698,631.5866062105566,589.9410418394625
292,350,257,321,517.0565610465429,299.02144226115837
443,769,456,694,132.56041157123997,261.3147601277991
307,318,435,807,642.9909814892387,718.6022061860655
610,294,679,506,305.47799244755015,673.7840643716248
309,465,434,602,590.3695457416867,574.2875402217197
851,729,63,450,811.8393548280648,1020.4081958639305
643,699,120,367,536.6864748658147,815.1262265173658
880,215,719,698,729.1256044779726,841.3867249555913
330,187,517,599,733.410408339245,470.140976749095
540,412,841,521,666.5466357134882,350.8050938504542
838,154,852,48,1190.822751282677,193.50385768766026
624,689,34,90,595.4551889670677,733.9595530175804
563,500,298,466,331.76556674976774,337.60842420219495
81,349,398,579,350.0307535115635,35.46057082518031
424,291,513,115,759.64056647879,312.42134194038744
302,877,716,256,-139.29708208604,731.1165254124325
720,483,514,140,355.51638692599386,611.735378687628
577,591,870,744,573.0427077788421,258.35060711511517
892,62,535,773,1028.1274538775747,781.8269999794145
857,634,305,299,649.897801207212,847.0900553257546
455,210,420,813,686.290071762174,793.2049055030727
787,83,154,695,882.7877708861665,715.1942535247346
553,433,410,32,456.12536622372124,464.8714977271698
380,222,53,835,431.95038227001186,158.83211701346818
101,186,388,31,415.53521585710234,161.93717773423668
114,854,453,528,-75.8330011007825,383.2163329121459
255,802,814,252,-109.63596595441888,621.1366121072518
331,450,238,50,466.1730770854168,401.4131924832381
163,871,844,298,-199.4506108243761,642.765052973731
701,177,398,34,925.7255335973963,201.09395673287136
494,208,56,444,547.5196526937027,475.3192024631556
843,294,676,393,632.6185575820984,671.6365284530895
390,728,237,849,203.61343107583474,90.85885678435962
264,567,298,105,215.17075753461125,468.43734885225587
574,777,158,138,418.82939584666315,799.7390117788915
479,514,754,756,486.13189132812244,384.737590550213
229,548,756,900,669.9418559213823,485.984827168004
621,741,426,749,224.57540018122847,424.7875180452691
778,314,41,48,791.5391904208294,359.42266113483447
678,44,265,302,861.0619916406822,263.8156124615887
168,574,532,43,40.722528389714896,533.5826611878036
137,442,227,525,220.67068743505556,57.07694646592251
501,401,270,304,378.0979512548081,426.52789713286506
690,430,340,140,541.9322262941125,565.1399063091424
401,190,602,310,803.5989240700317,303.204804235683
776,500,853,511,116.17079729597232,777.84145643395
885,745,70,624,842.027639208957,1133.6996984889884
243,868,701,115,-201.0055401969576,804.9447129378493
44,744,229,449,-44.26886911519635,316.8467894082703
247,373,790,789,595.3911798164615,613.0071688284949
805,298,447,894,732.4278847887459,973.7046530136419
521,515,746,423,670.1751960767454,358.37840972386056
865,210,707,879,729.5594620446985,933.0918473189188
260,149,127,195,377.02792751554324,87.7471751920514
30,259,836,470,739.6581237087387,-8.243947747225356
884,109,106,219,941.189370699453,302.5560413813463
738,547,826,895,146.42054005418456,413.062882975849
576,817,624,675,77.97085644363712,513.4885218034437
395,217,787,340,805.5234057859277,359.93268651190306
767,176,782,530,652.4788693402267,669.7608191545268
464,86,785,24,1043.4622089256068,87.67860542677093
852,694,35,271,832.7745902612908,895.0170565591615
182,87,871,563,926.8847986836747,79.89174386401129
2,453,616,62,85.55741194251038,391.16610208890046
685,842,368,215,330.24208885793047,906.166983308484
812,524,792,160,225.76841490933938,669.1648829878577
727,736,704,387,96.07956237414525,840.533578938515
436,426,652,68,356.6902239716645,458.47114294918424
532,352,866,856,567.2704910342294,382.16687289922174
664,557,557,139,206.64319221916384,657.1025873598007
457,658,888,854,635.8513887020662,320.71287912341757
723,8,26,766,744.7833707741968,630.0866801539488
409,335,501,473,381.13078869117714,566.0693274862107
39,9,646,559,640.4331761564114,-143.89404699814864
800,505,393,239,562.1298608177611,711.724360902196
535,871,686,351,-30.247958984823292,800.4807056931588
286,876,161,220,148.847808372575,753.0857769939516
529,531,826,811,434.8577468363063,566.6746218991453
130,519,751,314,595.4255596733533,227.46604331996758
28,310,765,109,598.8791218385297,211.7108730764307
587,714,529,697,162.77487046332658,364.8700598931295
316,652,435,689,281.563585652517,131.6430125783543
571,61,274,497,787.2129003211086,427.15742680353725
847,526,360,370,640.9801355644611,811.4493676998918
605,272,612,93,833.9993347255407,345.02260424249727
493,739,414,211,144.17475552337243,695.6578561614438
29,702,301,786,-39.62435516751755,-10.52419801315667
246,75,571,530,768.5502481790567,134.98196480321917
551,293,298,76,705.547399493327,345.6754478996038
328,638,471,552,348.1700876296739,214.87176438791388
393,372,565,645,359.1158767942501,347.0654243942586
661,567,243,16,489.7741839397957,580.7423543578099
300,471,77,897,308.4873380697733,1.8079788015284146
875,880,254,543,662.7721307148303,1110.8450396613905
832,857,741,561,145.17908724026387,991.2016433898685
860,432,291,547,773.2527876092283,879.0786886943462
789,348,106,547,804.1534848362862,829.9869670248588
8,8,526,817,484.88977196467266,-158.0824330355321
73,113,520,6,525.6543175323535,108.54653995259535
146,679,454,137,3.601539060299414,557.3265047379778
532,177,805,635,461.5351834462617,681.8226057067426
19,604,196,715,-6.2486612679373135,-30.263617665540686
136,295,345,304,405.3195496024752,109.83389824255691
659,322,525,887,445.77449772357437,689.8196269518343
786,437,23,816,786.1370221098455,1032.1050595586162
572,496,515,412,369.00834324149673,403.52357496087905
686,725,873,508,-10.133978758817276,729.7357115971745
670,727,397,730,295.826844177898,582.5619040472309
567,245,153,468,667.2948026371396,645.4909844069333
332,817,66,81,271.16634927033834,784.6006900754672
705,664,458,799,289.549613918068,520.372004256545
233,223,700,588,778.6508576208746,309.0257482012808
605,393,571,740,283.3787172858243,306.1939501895724
52,329,306,272,235.57049623950937,111.66686309205072
88,205,739,223,737.4777479009392,59.22665989767165
428,744,794,660,333.09742029619383,250.8240811880395
102,490,618,425,476.3282920807608,137.63079435922725
483,591,331,106,232.4847123111026,577.3227136072524
24,840,287,92,-132.4147981404911,767.5404743909264
660,851,420,606,254.96842482002253,771.47072638407
618,764,398,715,241.17886491689836,497.6768608535697
33,425,739,414,554.6407814802568,87.13907832674654
93,126,486,500,533.4245618581634,-22.917754751935856
2,536,420,167,47.44512401070577,369.93554031430716
269,387,593,569,637.2952630934476,479.02977036871647
831,600,729,554,222.36174620927946,855.1508982960294
366,494,270,151,517.665555089715,364.6439549434103
165,659,711,623,381.10991494655025,129.894831356545
322,170,730,759,738.4722975829371,587.5393530622935
166,706,138,770,93.7379876038333,38.986458349190116
335,9,134,469,467.7228627157891,7.6637647447448085
565,580,275,476,318.2575114561751,379.53090881157163
324,748,224,809,162.5344917556142,96.11916135409838
240,250,487,867,671.7516295458877,608.5420290769786
64,586,808,455,463.76562918822094,164.0492704733563
677,724,30,61,653.1447076825812,759.5348737015148
81,487,669,322,487.5296398290414,192.11507433024337
520,611,447,390,291.8295819207946,409.11174445165403
419,74,748,24,1005.7225549940617,72.75804596727856
820,190,726,596,704.2879164779137,743.2904889748733
736,847,625,494,150.63760082743042,903.9748507582407
338,642,737,654,594.1140684686906,237.54626988069035
702,718,537,896,211.50864194633502,427.92672198198176
184,203,96,878,257.7278854780443,-159.65442002273198
161,135,120,285,259.4983624359627,-1.4131264421921
514,367,863,487,595.3022068991011,394.87894889144894
64,546,526,226,182.36556450135348,323.19518359518565
201,340,20,500,209.71326648723127,14.302940563637154
82,157,842,174,821.3103989401598,43.634777403519706
882,239,225,899,930.9653002738752,1017.9149256337473
595,777,827,381,-44.050917752544095,735.8472014771824
611,502,223,891,440.3072594565899,575.8388549548827
250,740,581,139,-39.30683334961092,640.9730442437602
313,353,153,244,442.51547781503695,277.8488326385096
716,294,386,291,692.4581662522027,573.8265125581663
743,781,265,739,505.28273553312073,944.6404186567033
869,850,480,437,438.5629945332862,1028.7943079093386
350,142,614,577,776.7849920616788,415.8493850326436
579,643,715,721,306.5560809484447,261.8667288755996
653,427,71,698,648.8732439776463,885.2958569564535
233,48,705,169,873.6234754863061,-3.4420083139606614
216,669,787,703,491.0007076634339,131.2654100902133
508,805,367,874,177.5766982905551,228.0023344758445
203,123,543,47,705.7255022399324,96.83431404011061
274,592,820,636,701.8582457781708,256.49362449279863
851,802,644,330,263.82916248069813,969.5717580474383
870,771,340,436,593.7493157600477,984.5389007181692
350,645,624,606,487.42167433004016,230.34577273031488
775,542,577,386,314.404563117747,784.3832040274727
29,363,166,43,78.1581576690915,321.38222676497634
783,320,187,729,803.6814365632108,926.9059467947208
558,432,318,107,348.2154019064203,529.6501398319622
97,775,467,39,-149.28626175008392,745.2933762301789
782,866,443,796,365.95970739469584,917.0870155268268
578,897,576,365,56.92311401623205,857.0930859447311
595,610,304,566,315.5893318092914,397.4110556317489
369,765,672,786,209.87758197348944,151.70235812405147
357,4,894,721,930.1464545517838,361.4828153313114
825,162,761,886,724.2845533452019,904.4619866264824
625,726,747,413,32.01745491224124,700.9742336228084
354,234,255,503,595.1329076396012,467.06069659190746
141,323,11,511,145.3332234612392,-33.073672418630146
39,832,629,522,-82.79296193115431,348.8713461531383
866,196,660,277,929.8877703069776,459.7434234308959
348,36,144,341,490.92578752425703,44.7542888804734
512,585,25,335,488.5413133310149,659.6719229268014
853,268,537,398,775.3584984304198,652.5984617514637
325,316,868,312,813.5275279055339,342.6091632554266
195,690,501,270,103.078554209841,444.56423368624337
634,69,645,762,840.0441722344075,718.036988254063
568,791,198,854,372.8274051806474,616.1777424678088
460,435,699,96,582.0768166105495,434.5101201191095
671,460,499,754,302.666312721062,393.67659786630344
124,128,637,57,700.4111892526178,89.99311088398072
431,900,19,449,412.0381194794288,861.0007309311023
79,138,330,570,357.88712542831365,-69.9177203320513
783,599,741,789,168.44287361755067,645.4291991256683
805,677,729,651,168.17758438599364,811.7157588121316
367,2,766,280,999.5774315846713,35.7921329253576
18,345,518,718,375.57526261112514,-21.18192216322477
743,202,563,740,728.0147972230837,831.0524139834602
64,215,291,22,253.7598261280311,196.48125509222334
628,328,124,168,666.0067483638014,488.0587767758143
57,86,604,130,606.7628309217415,2.131315952065819
492,889,346,198,166.5966960225428,863.9495990665725
224,52,746,289,896.1083276442647,-4.9918904111313
535,436,351,451,383.8709307384891,331.86187161503227
427,255,503,422,588.3623518449914,536.7864029930378
531,545,230,363,336.28515287324757,377.2981799000615
439,75,117,711,554.6137905307207,322.03071543998
666,679,881,865,167.1558649959476,322.56986235534913
317,147,211,267,523.4835967304632,139.68597052195486
465,518,593,313,599.7718876336681,415.241286137624
235,825,614,606,46.12804776377514,301.3031817479032
424,450,167,598,421.6335856664174,302.17451601277304
888,543,647,331,416.4690085439189,814.034728012061
337,714,303,566,164.11455404402085,237.39732208705448
590,41,198,565,756.5435803658189,466.9547352116638
297,736,320,183,105.26552595182436,610.0679557465432
427,40,555,137,898.9093790177163,54.906584085978984
864,90,229,196,975.3804351043701,257.4140052157805
409,129,162,138,568.1607010981318,140.5716367912631
762,678,130,687,669.3660138647562,1015.5545087130688
831,879,685,210,191.63873622770794,987.099873153719
249,620,636,824,486.27338210244966,215.20308257758188
412,875,483,594,48.70376632021356,488.8459361895221
248,224,51,258,288.64739624945406,96.53266645087032
550,47,602,570,864.0921550952493,468.317896697036
520,16,468,536,863.9155084375441,365.6994288271799
531,93,741,707,737.7337080184532,651.4771570271881
475,509,534,601,382.9346567708256,399.35303803038516
786,67,892,718,782.758281535046,719.968770341417
750,514,311,245,555.2963775213758,709.8354483875273
602,742,677,722,119.78148735490808,404.2842180588921
148,890,223,147,-7.390201978000243,791.3776010571122
805,516,379,881,569.9509869912455,931.6466249765896
31,232,56,721,59.67704694150391,-234.8180424468777
55,51,318,354,330.6427234450664,-106.50647692894279
490,48,886,465,950.723121751395,322.1986120343097
671,768,885,221,-70.51565538098666,837.2750707862093
634,313,473,389,485.82989244892184,650.0170068714731
575,476,650,252,173.04783957259914,556.1533006518421
117,359,735,47,599.0020508078509,314.6220423242415
881,336,479,755,756.0802475447,940.4174533384218
588,32,222,811,772.9457200618634,682.1678639588952
155,399,169,263,227.79087181247993,184.15025463774808
610,11,230,308,798.6203452576623,199.1831046559512
725,881,796,559,7.881573738947526,892.9122486969383
406,263,245,217,617.451818267794,329.7563742287992
491,79,710,278,959.0244769035663,204.67159371719256
367,778,120,530,258.1819943976515,399.0990180862878
140,227,746,609,781.1498576768763,144.41376946531344
563,56,736,395,937.1283754059267,317.656616703382
396,851,78,703,320.15382665494553,534.3323915900719
106,74,850,98,864.3738244103481,15.109177453375372
870,24,138,125,956.442629682168,120.32124635339771
376,513,816,622,282.96729764499065,513.8987416944881
491,801,576,508,90.470832279448,537.9563333859212
393,834,23,128,370.3573882035581,807.8286199391321
813,852,264,18,588.9297908495657,863.8517118858265
591,647,129,758,471.5604308797578,742.2206388255504
321,870,205,7,140.27483172952694,867.8991385086571
18,161,276,383,223.66449860879518,-63.018025367661764
491,165,238,888,687.6680775879213,812.8682251038919
218,165,51,10,259.19327034621915,158.7825305654191
36,766,58,528,3.4003125380684915,268.31932096014634
443,886,587,315,-19.109123915330983,772.8276643114674
824,896,216,215,636.897639100819,1001.1093982785319
71,205,335,108,327.9517790308536,122.0691412638643
642,769,519,122,160.7519163228195,813.974891104059
742,848,262,371,500.4591129191618,952.3233658077979
532,454,785,519,542.7975868327212,447.4449974401816
163,653,113,693,113.41842573900031,52.389714375096304
627,249,696,583,403.7439947928182,710.7355112663026
891,502,95,563,870.0111229966116,959.410995194812
773,545,600,781,289.64176344329826,648.9857897798015
643,744,315,613,341.169179346943,677.4680269704174
251,101,197,635,438.7402686949656,36.07691542391348
192,702,611,833,230.58080034442457,44.02839518272496
755,722,330,807,464.4880890506111,875.373923190841
789,750,103,68,712.978098234345,797.4075008229361
896,613,751,340,284.2857688598221,865.969225637822
376,731,64,342,316.35705785179556,540.8602625178673
296,636,551,828,408.0857989925325,167.08848271085813
179,894,484,1,-161.98635374910893,893.4790166401057
587,364,606,826,286.4239534597467,261.787276108303
592,875,474,852,149.24825237931583,464.070796011957
797,756,246,85,597.4129688292927,814.3114009616787
796,474,480,790,491.2452533317018,830.1089538029798
809,606,562,211,347.33057754118744,768.3374953913574
48,407,549,495,406.55170977610334,56.77793740960562
898,748,534,846,445.59833998153636,985.9814387195711
704,821,887,188,-66.56730898202643,892.3733597706986
580,359,270,147,557.7615496135231,499.19841402818054
627,821,284,425,350.0293046158305,813.3172110202879
645,871,356,791,298.1186925433188,717.1966017067496
580,112,707,381,854.9820374790818,394.9791082580298
613,155,259,445,772.5514595419196,534.4396823812082
398,444,706,861,393.3223542574564,335.21501481789
741,569,579,395,254.9585400007989,764.1908112853358
595,178,158,657,709.9441506482898,726.5898734018658
514,47,677,461,899.013818839482,335.38110889385734
255,870,824,388,-107.62519748815053,586.3481707861897
143,493,656,225,540.2549584330837,278.30176912244946
321,806,602,397,42.38434444501159,516.17491183524
774,648,761,767,133.9745804522187,657.298742546628
530,219,715,307,688.0955769393236,454.1202540669271
267,479,434,802,556.3580042618894,589.0338564781603
140,27,635,729,736.7193681292948,63.73225658276264
165,763,316,326,27.880479017501038,476.4307470651006
113,248,756,760,756.301860769012,205.51166957496594
301,687,391,257,158.69907881284078,475.8351822906698
38,197,700,414,650.8097354128186,-27.401015212118885
296,470,429,243,595.2594350448778,295.43356568662585
225,85,255,748,468.0539919352685,42.574776050123106
172,195,72,107,225.3584600655754,126.41850023615896
133,97,470,336,571.4105423648033,-24.66458772350325
88,784,519,815,-19.874104218109434,46.97813936295301
400,234,888,864,320.1652746811919,645.0915716777964
509,439,34,438,505.9789473871678,650.2792080402834
305,335,460,870,636.3026053693239,755.4007430711123
132,736,539,813,79.76322243102497,27.786916010702285
235,150,883,177,964.9347977715188,84.4127703969823
33,756,661,458,1.945859621698185,320.8984165536755
337,426,553,266,662.3235504481125,380.22756313937504
210,438,801,800,685.5770803804099,504.2381207289835
52,382,401,513,289.2127598593223,36.58440163951932
520,26,345,625,803.8550069391429,467.0722598130481
94,473,883,9,60.69763066703308,464.0130185828121
615,444,422,124,324.87218572508283,558.3463565054528
307,560,327,320,376.30165752632166,287.3171070428018
669,186,899,598,397.97099997723967,711.2519928307731
592,334,578,483,302.9500672338812,622.2369868269344
700,333,718,416,297.5164309954936,692.4341811145428
309,66,704,226,918.7953155534123,48.84631958441494
361,49,607,776,841.5319882155488,490.1177035708161
225,100,320,71,531.2932054687494,66.79980593841623
397,143,206,269,596.7540334404424,205.78275445673285
312,520,602,24,174.9857432948893,497.87135008547176
742,333,79,106,762.0377210001346,436.08710229802864
101,37,747,162,791.9452859629187,-47.735972322153906
26,600,674,451,252.05021746482487,173.1660593528864
306,86,325,640,621.5394178200249,266.90667462620667
249,681,270,821,143.46042860560078,11.736800842743643
482,417,379,861,484.0250964219178,630.0886344931359
830,738,843,452,80.89759571768292,927.1277511822727
662,149,174,645,775.9638018868106,714.9647094559703
410,759,286,888,179.96056634965746,96.52217710252356
830,653,699,761,227.78824556380533,787.0684106441663
266,742,86,616,199.5942559653532,219.13095469888663
94,417,218,746,176.7583827613691,-85.77079851045238
897,286,886,435,534.3450393805015,703.7747644274068
531,673,82,96,450.69274222470267,687.4677176525582
372,690,484,859,249.53052516174836,71.28493054979306
336,14,10,808,345.69933688601935,-146.16231372155153
796,241,9,808,800.5768103559141,920.5903337459009
106,166,773,19,762.8503585140905,151.59618742968738
809,809,472,270,377.19948034025435,941.7047825512855
456,212,600,886,585.6934228517644,778.2590368332095
658,396,80,665,663.5830665404502,867.7080798374986
868,139,174,380,947.0003973233303,496.4689677313294
598,651,771,22,31.962199573107064,663.283901493596
94,15,125,376,198.64493314064157,-156.50613801894596
883,699,734,647,245.99094035971274,935.1330424021102
572,592,645,2,126.82308368132338,593.2992806216622
214,247,716,635,768.1420534443832,329.9068189254274
384,0,47,270,430.7669995364798,-13.792931407365874
342,224,831,813,519.8583189454155,686.6344403083887
422,702,338,875,197.89002035820548,64.63347366847812
274,375,248,196,474.14895187755656,260.1831427835114
489,432,388,257,544.500556182913,413.3130834150368
116,894,336,724,-77.46036358498965,245.71573286380985
8,381,867,216,636.731449130948,183.57236770916043
3,205,209,217,137.5529299123562,42.101103919898634
264,826,434,454,31.252307695371236,462.53386915931515
620,229,509,387,637.8791630436837,576.8778212266301
675,102,70,841,730.3538227947538,791.5321670873036
574,365,41,831,592.4351712236416,856.5998040564488
483,369,183,82,557.4055594026386,428.3387092129627
769,641,565,862,275.7299793843479,607.3146311464799
727,445,499,769,392.2267421962966,658.8068168114315
235,515,822,355,763.7250542712455,233.79725108030337
438,414,859,421,279.69253745840217,484.68161795687496
571,732,578,782,143.5968040077834,283.2137659777927
55,507,797,640,560.7777678356142,52.616460904597695
683,260,807,699,325.6104619090071,751.158457944482
368,371,895,724,515.1858278558569,369.76718448643544
884,548,496,89,646.1352454734082,632.3141517227161
64,756,594,361,-27.260282433852453,419.3067073509108
674,545,775,334,78.07523074596432,689.0805192443415
828,50,778,653,915.8859611023023,650.365055370486
354,40,846,743,875.5758140866506,433.8963781574579
767,9,335,203,974.3305709077295,155.06350444394653
731,817,167,109,583.3635528031834,872.5970508327105
404,579,197,482,315.24828174970344,220.82224953199534
419,829,881,874,190.91260345250544,174.86874952285308
247,390,773,795,601.4962530977083,615.6748838154693
24,511,373,271,119.76438923075811,248.35806868202815
734,818,419,690,337.7398512183423,831.0143050636838
30,305,31,438,41.097471445486065,-37.654260771212925
533,179,129,87,644.5003095739169,216.60706397053798
452,166,213,343,645.199909018362,344.14354291523046
772,391,526,719,498.12923949064935,801.8107830383242
850,21,129,771,934.0401863585818,722.4002635702955
878,133,736,755,842.5691664683346,824.8384903148527
369,140,626,255,867.768955493847,174.80807226805274
17,716,896,470,162.9053780804763,264.3758490259856
575,783,773,810,103.45666366615414,329.6992827393489
295,198,345,631,620.6768605343661,427.21503470030643
312,325,566,446,639.4981306765535,446.6420533891081
725,610,12,354,718.787253339816,852.7753388932
704,525,738,170,141.78560629222966,662.3405262874862
802,27,710,832,954.6932906977923,778.0611635268014
738,571,713,864,169.84463100045988,445.52299073112573
868,762,188,285,731.2315808562179,939.7490188913138
880,270,760,455,640.2582158116976,705.3872328827545
485,685,635,660,310.3468974413406,241.86146039011996
670,735,623,593,132.53119746032556,648.6638499854508
698,195,44,828,727.6132081807967,865.6142765378313
507,452,213,364,400.3944769179889,334.67298833207025
118,642,567,513,226.29141873523952,171.17554864121425
484,439,14,91,485.82186739866285,509.2426985858423
1,776,386,508,-103.95212881209376,292.62814576853117
536,678,271,572,283.4920212645309,361.7499870101313
354,651,634,71,24.304010968705906,610.9242108528787
52,805,198,773,-49.836890371535866,93.86725011213836
45,806,873,697,98.8140932656678,158.33812336146937
627,106,79,581,693.1377979484896,579.8760810999412
456,387,278,586,387.4474253875772,283.88786106160035
333,280,535,400,681.3788986844488,400.74347577866047
381,784,677,869,170.6421072012589,114.05241412783371
419,680,91,298,333.3963849091594,516.4334118545461
157,415,551,784,568.6507260450511,291.01847958299084
197,666,889,329,357.06415903630983,357.423364728193
46,573,182,634,31.33776118283483,11.204417877032977
852,220,593,729,786.2296110112367,861.5109604743918
703,329,194,231,722.3913665846314,553.4559222355989
754,206,583,716,717.0673516170384,819.0919468453661
491,478,246,460,484.47407171864734,544.6263388463447
94,635,109,848,57.28325679374604,-75.92227075027672
853,502,882,839,179.24203617313353,781.6275815559162
455,129,880,116,1048.3077244773533,151.31502623284928
575,435,461,837,331.13467744155804,181.36968221343759
157,261,234,576,337.8631830882094,22.460755793929422
381,841,548,19,-50.96027940479467,837.275194256697
148,21,9,452,155.39855584494694,-196.0843906088094
631,756,768,282,-12.960367463348785,794.0847242685477
831,649,795,312,149.6444345938908,852.0285711817614
782,411,356,18,804.3186240138045,428.9225320743894
100,752,248,654,-5.436568477130058,146.33892755297066
261,878,726,172,-191.53553850952892,781.631262516551
161,655,181,882,97.42223513122323,-65.57474311838834
845,886,161,613,712.546906387123,1153.9970538350096
584,527,216,713,397.4625472079414,313.12829700252763
373,486,454,392,440.90814943261904,522.0844116918083
250,160,298,418,534.4082500206906,137.48789304471717
586,686,190,119,402.69760740043864,721.5911501459327
94,249,327,649,345.8473614647844,-21.005281750736625
71,846,830,501,-59.42110430650086,391.79959015493495
171,791,798,644,171.22247002845484,209.84897560555035
549,522,217,232,359.4912637062898,522.3936336277626
613,719,227,880,394.705671826847,610.9105725247977
658,51,535,725,898.3953604423027,675.0660610436166
25,391,559,535,393.84621223461176,27.783955923302134
508,652,680,48,29.792661158506053,659.999660609977
129,487,0,57,129,430.0968985283391
282,572,821,489,737.5313375344585,243.53570093177532
467,791,7,63,460.00600998317015,792.9243672733977
381,564,761,734,461.97673793658,580.4394292727073
379,650,74,376,314.85351402297647,353.6996922308058
587,90,429,717,834.0323709154864,687.3818216620258
574,573,726,658,485.3173376671708,276.44171829964745
49,197,81,377,97.78032697461303,-59.18219696693051
565,754,311,537,267.6889945028341,565.4675351959595
413,49,583,71,909.6376471893999,48.63819024272112
559,444,348,401,339.30821213149164,401.93906061307797
644,310,217,557,680.2878342944657,771.9825897017812
153,465,876,146,677.5463941857278,323.15170193529303
32,29,885,364,843.2454949906885,-135.1736445773435
104,286,44,392,125.03565665413502,2.653810427108035
200,853,725,456,-38.45866532742771,475.86454528571784
42,292,245,424,188.0058292383031,1.1361914683500598
237,599,897,621,730.2536850368328,194.19216003029356
381,351,18,128,396.44051308904477,299.65034107291154
859,86,233,842,972.9798041486807,855.9953885865147
727,52,47,751,764.245698177189,690.0983280045626
784,583,462,282,417.1715178110737,780.3768782721352
276,32,201,760,472.3571076546262,26.042641525878008
